favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3865,Twitter for iPhone,Yo te amo.,,False,Fri May 22 16:58:47 +0000 2015,1580,601794343863656448
2361,Twitter for iPhone,"Ush, me encantan los cariñitos y esas cosas.",,False,Tue Apr 15 00:02:53 +0000 2014,2756,455858764927619072
4557,Twitter Web Client,Cuando tú me hablas...,,False,Thu Sep 03 17:14:56 +0000 2015,2126,639486750037946369
1582,Twitter for iPhone,Hombres espantosos que se le quedan viendo a mujeres cuando su novia se descuida.,,False,Wed Sep 18 21:21:15 +0000 2013,2973,380441411377561600
2,Twitter Web Client,"Hoy va a ser un día compromisudo, pero prefiero hacerlo todo hoy a estarme preocupando en la semana :) Feliz lunes!",,False,Mon Jul 11 15:10:56 +0000 2011,5,90437924063166464
0,Twitter for BlackBerry®,Si globos no entonces queee? :),,False,Mon Feb 14 00:58:03 +0000 2011,0,36952274429411329
1659,Twitter for iPhone,¿A dónde salen en Puebla a estas horas 😁?,,False,Sun Aug 24 04:26:49 +0000 2014,284,503397995753517056
1433,Twitter for iPhone,No me quiero enterar de tu vida.,,False,Tue Sep 10 02:29:57 +0000 2013,3121,377257606475034624
18,Twitter for iPad,@andyfshm ¡:)!,andyfshm,False,Sat Jun 01 23:09:06 +0000 2013,11,340968276492419072
14031,Twitter for iPhone,Tú me quitas los miedos.,,False,Wed Jul 26 00:48:55 +0000 2017,5584,890011011599572992
5999,Twitter for iPhone,:).,,False,Wed Aug 12 02:36:44 +0000 2015,1587,631293209008697344
7223,Twitter for iPhone,Qué bonito es el amor.,,False,Wed Jul 22 02:11:08 +0000 2015,3368,623676622735048712
1,Twitter Web Client,@luisarvizu_g a luneta feita :),_LuisArvizu_,False,Sun Nov 13 22:30:36 +0000 2011,1,135847056744005632
0,Twitter for BlackBerry®,Vamos a ver a luis miguel en febrero o que?   :),,False,Wed Dec 01 14:36:50 +0000 2010,0,9979237746343937
2444,Twitter for iPhone,Ya casi de regreso. 🙌 http://t.co/GDXsu5qCbT,,False,Mon May 05 18:01:02 +0000 2014,339,463377845914316800
0,Twitter Web Client,@mikamikac jajajaja y quien es ?,,False,Tue Jul 12 06:06:30 +0000 2011,0,90663302673350656
6867,Twitter for iPhone,👍✌️ http://t.co/p9BH9sy3th,,False,Sat May 31 19:13:24 +0000 2014,1294,472818141480103937
3931,Twitter for iPhone,Que huelan bonito siempre suma mil puntos.,,False,Thu May 15 21:40:42 +0000 2014,5152,467057004393922560
4287,Twitter for iPhone,Soy fan de la gente con risotototas.,,False,Thu Jul 10 17:00:59 +0000 2014,2540,487280333230837760
0,Twitter Web Client,@EsslyMB te ves hermosita :D!!!!,EsslyMG,False,Wed Oct 26 05:22:45 +0000 2011,1,129065407637233664
2,Twitter for BlackBerry®,"Yo si quisiera ser como lalo,",,False,Wed Aug 17 02:02:06 +0000 2011,2,103647760909213697
0,Twitter for BlackBerry®,Hey hey buenos dias:) ya por fin viernes pasenla bonito y sean muy felices !!,,False,Thu Mar 24 13:51:28 +0000 2011,0,50917650095800320
0,Twitter Web Client,@DiegoIsais Aww Diego que bonito gracias :)!!!!!,DiegoIsais,False,Mon Oct 31 08:18:33 +0000 2011,0,130921585426182144
10593,Twitter for iPhone,Todo tú.,,False,Sun May 14 05:38:49 +0000 2017,4216,863629653453398016
6011,Twitter for iPhone,"Eres muy talentosa 👏🏿 solo que a mi cara no le van las trenzas rockeras, me las tuve que quitar por qué me estaba doliendo la cabeza.",,False,Mon Nov 21 04:56:58 +0000 2016,446,800563634527055872
35,Twitter Web Client,Creo que aplica esa de... ''El que persevera alcanza''.,,False,Sat Mar 24 09:48:37 +0000 2012,191,183490495262105601
338,Twitter Web Client,'CASTIGO A YUYA' ¡Miedo a las alturas! NUEVO VIDEO  http://t.co/nAWasxScil,,False,Thu May 23 19:03:34 +0000 2013,303,337644994003357696
5963,Twitter for iPhone,Me gusta la lluvia chiquita.,,False,Wed Mar 02 17:19:55 +0000 2016,1321,705080204545257472
0,Twitter for BlackBerry®,@masosB no seeee aparte vi tus cosas que pones corta venas y queria saber que tenias.,masosB,False,Tue Nov 23 17:21:26 +0000 2010,0,7121557419724800
0,Twitter Web Client,Buenos dias :),,False,Sun May 15 14:53:38 +0000 2011,1,69777465349914625
18,Twitter for iPhone,Me hacen feliz con nachos.,,False,Sat Jan 28 04:06:01 +0000 2012,84,163110555719180288
3854,Twitter for iPhone,Sabes que es tu mejor amiga cuando con miradas se entienden.,,False,Sun Aug 31 21:42:16 +0000 2014,3492,506195291356139520
4774,Twitter for iPhone,Monterrey 🙆#LasConfesionesDeYuya https://t.co/ZjcERZU7Mz,,False,Sat Oct 31 21:47:35 +0000 2015,977,660573860782174208
3,Twitter Web Client,"Son, lo mas bonito, te amo a ti a ti y a ti :)",,False,Tue May 03 22:34:50 +0000 2011,5,65544875751374848
9177,Twitter for iPhone,Ni un pelo de tonta.,,False,Sat Feb 13 02:11:00 +0000 2016,3569,698328485903740928
3106,Twitter for iPhone,¡Hola hola hola hola hola hola 🐥!,,False,Mon Nov 17 19:04:30 +0000 2014,789,534421839486156800
0,Twitter Web Client,@Fernanda8a Te amo a ti y amo a la hermosa de tu abuelita &lt;3!,Fernanda8a,False,Sat Jul 02 05:50:23 +0000 2011,0,87035367101964288
0,Twitter Web Client,@cessleon awww  :')!,cessleon,False,Sat Jul 23 17:46:12 +0000 2011,1,94825656185126912
0,Twitter Web Client,"@AlexXx2828 te mande como 18298 inbox, tu si que te olvidaste de mi!",AlexXxStrecci,False,Wed Aug 03 22:17:17 +0000 2011,1,98880142792851459
1,Twitter for iPhone,@21mariee @joshualc19 :)!,,False,Mon Jun 11 06:53:11 +0000 2012,1,212074985798385664
1737,Twitter for iPhone,¡Qué oso no saber perder!,,False,Sun Jun 01 20:15:58 +0000 2014,1078,473196274502483968
2794,Twitter for iPhone,No me desencantes.,,False,Tue Aug 19 02:23:03 +0000 2014,2388,501554907904614400
8,Twitter for iPhone,"Ahhh verdaddd!!!! mi mala ortografía de hoy es por día de los inocentes, hijole ya se lo estaban creyendo vea? jajajajaja okno.",,False,Thu Dec 29 04:41:58 +0000 2011,22,152247964776136705
72,Twitter for iPhone,"Ay si, ay si.. Te sientes bien ""cool"" por que proteges tus tweets.",,False,Tue Mar 06 09:26:31 +0000 2012,724,176961951660904448
209,Twitter for iPhone,@okokallison 😍🌹,okokallison,False,Sun Mar 19 19:17:05 +0000 2017,13,843541857959395328
9267,Twitter for iPhone,Lo que importa es que me dijo un comentario positivo 😊 decir las cosas buenas que pensamos de los demás genera cosas lindas.,,False,Thu Sep 29 22:59:08 +0000 2016,1573,781629413007904768
9075,Twitter for iPhone,Unos novios comiéndose a besos.,,False,Sun Feb 12 00:34:08 +0000 2017,1279,830575683663491074
609,Twitter for iPhone,@werevertumorro Mío.,werevertumorro,False,Fri Oct 25 17:27:03 +0000 2013,257,393790825806569472
494,Twitter for iPad,"Hola, hola, hola, hola, hola, hola, hola, hola, hola, hola, hola, hola, hola, hola, hola.",,False,Mon Apr 08 00:29:21 +0000 2013,806,321057140506775552
4983,Twitter for iPhone,Creo que yo te inventé.,,False,Thu May 28 01:06:23 +0000 2015,1569,603728992412147712
2013,Twitter for iPhone,Eres mi paraíso.,,False,Sun Aug 24 17:27:44 +0000 2014,1059,503594519603212288
48,Twitter for BlackBerry®,Tan chaparra y tan feliz!,,False,Thu Dec 22 02:05:41 +0000 2011,248,149671920579772420
3089,Twitter for iPhone,Me buscas y después te vas.,,False,Fri Aug 22 21:33:53 +0000 2014,2145,502931690323337216
424,Twitter for iPhone,Me pone muy nerviosa los cumpleaños ajenos.,,False,Fri Oct 11 05:12:09 +0000 2013,440,388532449321287681
0,Twitter for BlackBerry®,Don betito canta bonito :),,False,Fri Nov 19 00:45:19 +0000 2010,0,5421325757718528
2097,Twitter Web Client,Puede que no vuelva nunca más.,,False,Tue Aug 26 05:23:38 +0000 2014,1355,504137070370369536
0,Twitter for BlackBerry®,@GuerraEd es una paleta de sombras que asi se llama ☺es hermosa,EdGuersan,False,Thu Dec 23 00:18:02 +0000 2010,0,17735645376024576
3,Twitter Web Client,@SandyCoben :*,SandyCoben,False,Wed May 09 04:41:30 +0000 2012,3,200083047092195328
0,Twitter Web Client,Ouuuuu legal.,,False,Sat Aug 27 10:00:49 +0000 2011,1,107392110793207808
2302,Twitter for iPhone,Tengo a quien más quiero a mi lado.,,False,Wed May 07 05:53:21 +0000 2014,2357,463919494650281985
2,Twitter Web Client,@PaodominguezG_ @Cynthiaapm Les mando un abrazote :)!,PaodominguezG_,False,Tue Jan 24 23:39:29 +0000 2012,3,161956318037553154
525,Twitter for iPhone,"@PPTeamLesslie Tan tan linda, los quiero en verdad 💕.",PPTeamLesslie,False,Mon Sep 08 16:22:17 +0000 2014,97,509013865204445184
589,Twitter for iPhone,@Miri1958Vega 😁💕💕,Miri1958Vega,False,Mon May 11 20:43:34 +0000 2015,92,597864649963384832
1324,Twitter for iPhone,"Feliz por volver con #AQUINOMEMAQUILLO   *Mira un poquito de lo nuevo: https://t.co/zaKzLUrK9O       ¡RT, RT de felicidad! :)",,False,Thu May 08 22:22:17 +0000 2014,773,464530755654524929
686,Twitter for iPhone,@AndrreaCastillo obvio chiquita 💃💃.,AndrreaCastillo,False,Sun May 24 19:48:30 +0000 2015,101,602561831199051776
5878,Twitter for iPhone,"¡Chiquis si tienen foto con nuestros 🍋🌿 productos para el cabellirris, mándenmelas 🙈 quiero subirlas en mi nuevo video!",,False,Wed Jul 12 14:47:30 +0000 2017,351,885148616959995904
6378,Twitter for iPhone,Hola ❤️ http://t.co/d2au8ROKqr,,False,Mon Jun 23 17:30:09 +0000 2014,1062,481127080805945344
1,Twitter Web Client,@AndyCortezG &lt;3,andreacortezg,False,Fri Aug 26 06:30:20 +0000 2011,0,106976753448267777
9324,Twitter for iPhone,👯 http://t.co/3X0rPvIZ5q,,False,Sun Jul 20 15:32:09 +0000 2014,1579,490881855659331586
4508,Twitter Web Client,Y te quiero a mi lado.,,False,Mon Dec 22 05:55:18 +0000 2014,3146,546906808670257152
11,Twitter Web Client,"Si después de tanto amar se termina así la historia, nuestro cuento se merece otro final...",,False,Fri Jul 01 23:07:20 +0000 2011,22,86933937947033600
7538,Twitter for iPhone,Al parecer fue un día extremo 💪. https://t.co/Y41JJm40xV,,False,Mon Nov 02 03:02:38 +0000 2015,833,661015531881783297
202,Twitter for iPhone,¡😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂!,,False,Fri Sep 13 06:23:03 +0000 2013,204,378403432345776130
1,Twitter Web Client,@AmandiuxS :D!,,False,Wed Aug 17 19:47:09 +0000 2011,0,103915790457245697
2,Twitter Web Client,"Hoy tuve la platica mas extraña de mi vida con un,señor joven o quien sabe que,en la calle...D:Pero me ayudo a encontrar taxy..era amigable.",,False,Tue Jul 19 03:04:40 +0000 2011,3,93154257313857536
0,Twitter for BlackBerry®,Tengoo gripita,,False,Mon Nov 22 16:53:26 +0000 2010,0,6752123685437440
4288,Twitter for iPhone,Cuando te ofreces a hacer un favor jurando que van a decir que no pero te dicen que si 🙅😂.,,False,Tue Nov 17 00:03:11 +0000 2015,1244,666406191602364417
0,Twitter Web Client,@AlexXx2828 no llores que te quiero y mucho :),AlexXxStrecci,False,Sat Jul 23 00:47:39 +0000 2011,0,94569328954966016
0,Twitter Web Client,@Alam_Reyes incendio mi cabello,Alam_Reyes,False,Wed Nov 24 22:55:09 +0000 2010,0,7567930036322304
64,Instagram,"Es que, que ganas de hacerme tan feliz.  http://t.co/Vrnhja65",,False,Mon May 28 04:47:22 +0000 2012,96,206969892853923840
3593,Twitter for iPhone,Que difíciles las despedidas.,,False,Fri Aug 08 02:15:31 +0000 2014,2368,497566748090957824
1544,Twitter for iPhone,Estoy muy feliz.   (MUY),,False,Fri Jun 27 19:39:06 +0000 2014,834,482609084881842178
3457,Twitter for iPhone,😰,,False,Thu May 11 16:35:57 +0000 2017,285,862707863248031745
4736,Twitter for iPhone,¡Subí un video junto a mi hermanito! 👫✨.  👉 http://t.co/zVN6FxuPj4 👈 ¿Qué prefieres? Él prefiere comer popó 💩😐 http://t.co/JvG96eqg1V,,False,Fri May 15 00:31:06 +0000 2015,850,599009070972997632
1772,Twitter for iPhone,Karma.,,False,Tue Aug 26 19:46:40 +0000 2014,1162,504354259026972673
0,Twitter Web Client,@Ro_Herrera_ jajajajaja awww :)!,Ro_Herrera_,False,Wed Nov 09 10:01:18 +0000 2011,0,134208938102112256
0,Twitter Web Client,"Bien , me dormire como buena ciudadana que soy :) buenas noches los quiero!",,False,Wed Nov 10 05:43:09 +0000 2010,0,2234787582447616
0,erased_234897,hey! (@yuyacst live on http://twitcam.com/4xcxh),,False,Mon May 16 22:52:14 +0000 2011,1,70260294471000064
19295,Twitter for iPhone,"Lo que das con el corazón, lo das para siempre.",,False,Wed May 24 19:13:02 +0000 2017,13204,867458434765131780
4359,Twitter for iPhone,Solo dame una señal 🎤,,False,Thu Mar 26 22:39:06 +0000 2015,1646,581223880418689024
2332,Twitter Web Client,Ojalá cumplamos todo lo que nos prometemos.,,False,Sat Dec 07 06:31:14 +0000 2013,4153,409208462468341760
0,Twitter for BlackBerry®,Voy a intentar dormir un rato...,,False,Tue Apr 12 19:58:14 +0000 2011,0,57895320268447744
0,Twitter Web Client,@YulissaQF awww :)!,,False,Tue Oct 11 03:11:11 +0000 2011,0,123596480165588992
943,Twitter for iPhone,"@werevertumorro ¡Espérame un poquito, ya voy 😁!",werevertumorro,False,Fri Jan 31 19:30:16 +0000 2014,269,429335845577846791
15,Twitter Web Client,Cuando estés triste echate un bailecito con cara de la actitud como los míos y fin.,,False,Sun Sep 18 03:09:47 +0000 2011,42,115261205156872193
0,Twitter for BlackBerry®,El es mas bonito que nadie :),,False,Sun Mar 13 06:04:07 +0000 2011,0,46813772127551488
0,Twitter Web Client,@gelykitty  :)!,gelykitty,False,Fri Apr 22 05:52:33 +0000 2011,0,61306373224411136
1,Twitter Web Client,@beremlos y the beatles!,bere_mls,False,Sat Jun 11 20:45:38 +0000 2011,0,79650520930861056
4,Twitter for BlackBerry®,Me siento amorosa :o,,False,Sun Oct 16 04:29:20 +0000 2011,18,125428085268021248
7768,Twitter for iPhone,Disfruto mucho estar con ustedes.,,False,Sat Nov 05 17:37:42 +0000 2016,760,794956871786299392
1113,Twitter for iPhone,Me gusta sentirnos felices.,,False,Sun Sep 22 02:04:36 +0000 2013,2519,381599882726748162
1840,Twitter for iPhone,Ya lo decidí.,,False,Thu Oct 23 05:51:29 +0000 2014,845,525162573587841024
2033,Twitter for iPhone,Te necesito todo el tiempo.,,False,Thu Feb 13 22:49:37 +0000 2014,2811,434097055300988928
0,Twitter Web Client,"@julywood1 no se:/creo son del vecino pero su perrito tiene hijitos y no les dan de comer,pero les voy  a ir a dar de comer tdos los días :)",julywood90210,False,Mon Jun 27 01:11:34 +0000 2011,0,85153260415094784
3,Twitter Web Client,No puedo dormir.... traaaaa,,False,Wed Sep 14 07:36:01 +0000 2011,1,113878653041000448
1,Twitter Web Client,@RondasX :),RondasX,False,Sun Aug 28 11:22:05 +0000 2011,0,107774950340956161
6527,Twitter for iPhone,"Con este movimiento sensual de pastel de UNICORNIO, les cuento que estoy ENAMORADA de el  🦄💫💕Lo hice en segundos👉… https://t.co/CRzjsDkiT6",,False,Sun Jan 15 16:59:48 +0000 2017,674,820676874183376896
5672,Twitter for iPhone,Mi hogar es en donde tú estés.,,False,Wed Aug 26 18:57:20 +0000 2015,2631,636613415692140544
545,Twitter for iPhone,@_AlyVenegas Jajajajaja vámonos Aly 💃,_AlyVenegas,False,Mon Apr 27 00:19:35 +0000 2015,97,592483191417516032
1666,Twitter for iPhone,"Todo lo tuyo, mío, no de otra.",,False,Wed May 15 21:09:51 +0000 2013,4971,334777670711775237
27,Twitter for BlackBerry®,Mis pies estan odiando a mi persona D: .,,False,Sat Mar 10 09:27:35 +0000 2012,38,178411768656314368
6,Twitter Web Client,Je-lou.,,False,Mon Aug 22 19:02:21 +0000 2011,5,105716452811751424
2236,Twitter for iPhone,"Quiero un abrazo, tuyo.",,False,Tue Aug 26 19:07:05 +0000 2014,2139,504344299371515905
9551,Twitter for iPhone,"Yo a ti @Sergecast te voy a amar absolutamente todos los días de mi vida, feliz cumpleaños hermanable 🎈.",,False,Tue Oct 11 15:17:38 +0000 2016,862,785861925460672512
11771,Twitter for iPhone,Mi cama me aclama.,,False,Tue Apr 04 02:23:12 +0000 2017,5402,849084909792759809
1878,Twitter for iPhone,Me urge verte.,,False,Thu Jan 09 19:03:19 +0000 2014,3844,421356527450984448
11,Twitter Web Client,'' :) ''.,,False,Thu Mar 08 05:31:43 +0000 2012,67,177627636246388737
1,Twitter Web Client,Tengo curiosidad  por saber que es lo que me esta mandando D: y falta como una hora!,,False,Fri Jul 15 03:54:50 +0000 2011,0,91717332099010560
739,Twitter for iPhone,Todo por ti.,,False,Tue Jun 25 00:07:13 +0000 2013,2208,349317820275884032
2090,Twitter for iPhone,🙋 NO PUEDO DORMIR.,,False,Sun Nov 23 08:50:10 +0000 2014,835,536441565854838784
1,Twitter Web Client,@ZaharaGabrielle te agregue a skype :/ y no voy mañana :(! Voy a ir el próximo miércoles y jueves pero no se a donde voy !!,ZaharaGabrielle,False,Fri Sep 23 18:10:26 +0000 2011,0,117299801279832064
5401,Twitter for iPhone,Me siento tan completa y agradecida con la vida 🙌.,,False,Thu Feb 19 21:06:56 +0000 2015,2305,568517110982250496
3211,Twitter for iPhone,Me encantas para mí.,,False,Thu Oct 23 18:54:53 +0000 2014,2955,525359725513551872
1260,Twitter for iPhone,Propuestas bonitas...,,False,Fri Mar 14 17:06:21 +0000 2014,1107,444519917417549824
0,Twitter Web Client,@bernnytorres es un hecho :)!,,False,Wed Jun 29 16:32:35 +0000 2011,0,86109819785842688
3899,Twitter for iPhone,"¡Hoy nuevo video guapuritis, les voy a contar todo lo de la reunión y la fiesta en el DF! ¡  💕 #7MillonesDeGuapuras http://t.co/PRJyGNdQxn",,False,Wed Jul 02 20:39:22 +0000 2014,875,484436189047296000
363,Twitter for iPhone,@letterstoangie Bonita.,angiepantie,False,Tue Dec 09 01:13:06 +0000 2014,46,542124745685487616
4141,Twitter for iPhone,Eres mi noviomejoramigo.,,False,Fri Mar 21 05:01:42 +0000 2014,3814,446874268911947777
0,Twitter for BlackBerry®,Como subway :),,False,Mon Feb 28 20:39:10 +0000 2011,0,42322941526016000
11018,Twitter for iPhone,"Tontería: yo no soy muy de actualizarme en las apps y apenas actualice el celular y ando que no me aguanto con tanto icono nuevo. 🦄,🤘🏻,🤗.",,False,Sat Apr 09 01:39:51 +0000 2016,1371,718614368108163072
1,Twitter Web Client,@faddylove :).,faddylove,False,Wed Sep 21 02:26:02 +0000 2011,1,116337357619335169
15800,Twitter for iPhone,La gente agradecida siempre es más bonita.,,False,Wed Aug 10 23:12:08 +0000 2016,7523,763513289368231936
0,Twitter Web Client,"@masosB asiii esss mi buen amigo massoss, oye que vas a hacer el bello dia de hoy",masosB,False,Fri Nov 12 14:32:16 +0000 2010,0,3092720440582144
312,Twitter for iPhone,@DulceHe23255917 😍,DulceHe23255917,False,Sun Mar 05 01:31:44 +0000 2017,30,838200322355048450
5,Twitter Web Client,Que bonito es despertar tarde y no tener que hacer nada:)!,,False,Thu Aug 11 20:59:27 +0000 2011,20,101759656363429888
2058,Twitter for iPhone,@TigresOficial 🙈,TigresOficial,False,Tue Dec 08 22:52:15 +0000 2015,493,674360871435431937
4111,Twitter for iPhone,"¡Ahora si, el último video del año! Confesando👆... ¿QUÉ YOUTUBER ME CAE MAL? 😱😱  ¡¡Aquí la respuesta!!https://t.co/RK9Cxli6Cn",,False,Sat Dec 31 18:19:03 +0000 2016,521,815261000437858304
0,Twitter Web Client,@JorgeIsaacVzz ashh :D jajaja no en realidad si cocineee!!!!,Dr_Adiccion,False,Mon Nov 22 04:13:24 +0000 2010,0,6560857441959937
37,Twitter for iPhone,@LeyniSerrano Me encantan.,LeyniSerrano,False,Sun Sep 15 01:42:00 +0000 2013,17,379057479629279232
1991,Twitter for iPhone,Jajajaja buen chisme ese 😊✌️.,,False,Mon Sep 08 01:48:20 +0000 2014,594,508793929961984000
18,Twitter Web Client,"Dicen que este fin, no se olvidara.",,False,Thu Feb 09 06:20:18 +0000 2012,97,167493004481929216
0,Twitter Web Client,me voy a dormir.. bye :),,False,Mon Mar 28 09:02:12 +0000 2011,0,52294406778269696
2488,Twitter for iPhone,Siempre juntos.,,False,Sun Sep 07 16:36:28 +0000 2014,1522,508655050172813312
532,Twitter for iPhone,@GabyTips Te quiero.,GabyTips,False,Thu Dec 11 06:55:25 +0000 2014,72,542935667769360384
0,Twitter for BlackBerry®,@noemaan no fue la obra (: solo una mini presentacioncita de lo que va a ser!!,,False,Sun Oct 23 03:15:33 +0000 2011,0,127946231984037888
392,Twitter for iPhone,¡Mañana video nuevo! Va a estar desde tempranisimo. &lt;3 :).,,False,Fri May 17 04:55:02 +0000 2013,295,335257126081527810
0,Twitter Web Client,"@marpoprocks por que yo a el,lo quiero mucho!  saludos bonita:)!!",marpoprocks,False,Sun Oct 30 22:19:02 +0000 2011,2,130770712041488384
139,Twitter Web Client,Wuuhuu video nuevo :D http://t.co/KiybZkt0 RTRT,,False,Sat Jun 23 15:15:11 +0000 2012,509,216549972437512192
317,Twitter for iPhone,@werevertumorro  Agarra a los zombis mientras planto :).,werevertumorro,False,Mon Jan 06 08:38:42 +0000 2014,105,420112176829845504
0,Twitter for BlackBerry®,Ya termine. Ya sali del cole. Ahora me voy a plaza a hacer tiempo deje las llaves aagr,,False,Mon Jan 17 17:27:54 +0000 2011,0,27054519846174720
3,Twitter Web Client,Ataquen a @Sergecast  y diganle que deje de andar de usurpador en mi twitter!,,False,Tue Aug 23 02:21:27 +0000 2011,2,105826956574064640
704,Twitter Web Client,No me desencantes pronto.,,False,Fri Nov 02 04:30:41 +0000 2012,2209,264222976650645504
673,Twitter for iPhone,"Un domingo sin ti, no es domingo.",,False,Mon Oct 22 00:41:17 +0000 2012,2480,260178980223717376
2689,Twitter for iPhone,Hacerte daño es hacerme daño.,,False,Tue Apr 15 21:09:35 +0000 2014,2616,456177539031908353
178,Twitter Web Client,"Hasta que no me duerma, para mi aun no es otro día.",,False,Fri Jun 08 09:17:48 +0000 2012,661,211024217100132353
0,Twitter Web Client,No es nada lindo que se guarden las conversaciones en Facebook.,,False,Mon Jun 13 07:06:19 +0000 2011,3,80169109853184001
382,Twitter Web Client,TAG CON MI HERMANO :D ''NUEVO VIDEO'' http://t.co/D8M5tUyQ8l  RT RT&lt;3,,False,Sat Apr 27 17:29:03 +0000 2013,522,328199122387628033
8493,Twitter for iPhone,"¡Pero todo esta bien, muchas gracias!",,False,Mon Jul 11 10:52:14 +0000 2016,916,752455452441575424
787,Twitter for iPhone,¿Alguien sabe por qué los amigos que tengo en fb su contacto (número) se guarda en mi cel sin que yo lo haga?,,False,Wed May 14 18:55:48 +0000 2014,159,466653118214963200
4580,Twitter for iPhone,✌️🐰 http://t.co/mGkPrrjRc5,,False,Mon Jul 07 00:16:36 +0000 2014,770,485940409806225408
52,Twitter Web Client,"Gracias por tanto, muchas gracias en verdad &lt;3.",,False,Fri Apr 20 04:49:55 +0000 2012,108,193199793978347520
6724,Twitter for iPhone,¡Hasta mañana 🌛💫☄!,,False,Thu Sep 01 05:24:28 +0000 2016,885,771217138019205122
2,Twitter for BlackBerry®,"Chido man, venir en crocs de mi hermano a comer tacos. #meveocute",,False,Wed Aug 31 05:19:48 +0000 2011,3,108770943857475584
0,Twitter for BlackBerry®,"Vine a casa de una amiguita y como se va a vivir a casa de su abuela, me agrada chismosear  :)",,False,Fri Jun 17 16:26:54 +0000 2011,1,81759733605871616
69,Twitter for iPhone,"Alguien que hable mucho por las noches, para que pueda dormir fácil.",,False,Wed May 09 10:38:21 +0000 2012,223,200172850831818752
0,Twitter for BlackBerry®,Fuchi lo dulce con  salado nunca sera mucho de mi agrado :/,,False,Fri Jun 17 15:00:12 +0000 2011,5,81737916509995008
0,Twitter Web Client,@andiconcha cierto :),,False,Wed Jul 20 00:19:35 +0000 2011,1,93475102150238208
172,Twitter Web Client,No eres mi tipo de feo.,,False,Fri Apr 27 09:47:54 +0000 2012,629,195811499674058753
6,Twitter Web Client,Pienso en: Él.,,False,Mon Sep 26 03:40:40 +0000 2011,37,118168079317479425
0,Twitter Web Client,@GuerraEd jajaja si :(!,EdGuersan,False,Thu Dec 16 19:47:21 +0000 2010,0,15493199711703041
0,Twitter Web Client,@SebaRuzo :),S4_Siniego,False,Wed Jul 27 18:11:11 +0000 2011,0,96281491738345473
0,Twitter for BlackBerry®,@paou oww juro que si quiero verte :) sabes cuanto  cuestan los boletos de avión y así?,paulinacherri,False,Mon Mar 14 13:23:36 +0000 2011,0,47286758353809408
7983,Twitter for iPhone,#JoanSebastian vivirá por siempre. ❤️,,False,Tue Jul 14 01:29:55 +0000 2015,2957,620767147422121984
1,Twitter Web Client,@edgaarpr te mando un abrazo!!!!,EdgaarPelaez,False,Fri Nov 04 06:41:03 +0000 2011,4,132346603129421824
2419,Twitter for iPhone,"Tú, yo, nosotros...",,False,Fri Aug 29 01:12:51 +0000 2014,1771,505161120941092864
3353,Twitter for iPhone,¡Ahora si les puedo hablar del secreto que tenía! 😱💓 ¡Gracias por ser parte de todo lo que hago! 👏 MIRA AQUÍ: https://t.co/A2zxXY9gmt,,False,Sat Jun 03 23:39:48 +0000 2017,323,871149449338212353
19,Twitter Web Client,La Joaquina chido man. http://t.co/q3FTh85,,False,Sun Aug 21 07:45:46 +0000 2011,3,105183796994899969
3055,Twitter for iPhone,Un beso con sabor a: Me haces la persona más feliz.,,False,Mon Jan 06 01:36:56 +0000 2014,5067,420006033201721344
3166,Twitter for iPhone,Que ganas de hoy quedarme todo el día en la cama.,,False,Sun Sep 14 18:02:22 +0000 2014,2761,511213382209667072
4528,Twitter for iPhone,Me quiere dar el tic del ojo.,,False,Mon Nov 21 04:19:02 +0000 2016,568,800554086760259585
0,Twitter for BlackBerry®,Como por que sentirme mal por algo que yo decidí.....,,False,Tue Jan 25 21:22:15 +0000 2011,1,30012596287438848
1,Twitter Web Client,"No se si las fechas las dije bien jajaja pero si sucederá, busquenle en google :D! los amo mucho mucho♥",,False,Mon Aug 01 05:19:23 +0000 2011,1,97899200888573952
6819,Twitter for iPhone,Quiero que mi abuelo sea eterno.,,False,Sun Apr 05 13:29:35 +0000 2015,2818,584709470720106498
1205,Twitter for iPhone,Nada más lindo que la gente atenta...,,False,Thu Oct 03 01:55:25 +0000 2013,3325,385583839650668544
161,Twitter Web Client,"@SoyRix ¡Me están saliendo las muelas, así no se puede Rix :( :(!",rix,False,Tue May 06 09:16:34 +0000 2014,25,463608250198274048
7,Twitter Web Client,"Mi tweet 5,000 es para la barbie de mi vida, por que soy poquito cursi.",,False,Tue Jan 24 00:01:31 +0000 2012,26,161599473401868288
1,Twitter Web Client,Bonitos como están ? dormí de lo mas campante y ahora me voy a bañar,,False,Sun May 08 14:11:10 +0000 2011,3,67230063065706497
1,Twitter Web Client,@McFlavioShow jajajajajajajajajajajajajaja que tontote eres pizzo!,McFlavioShow,False,Thu Sep 22 03:44:06 +0000 2011,0,116719391651008512
671,Twitter for iPhone,¿Y a qué hora el amor le gana al miedo?,,False,Sun Jul 29 21:43:26 +0000 2012,2388,229693643076808704
11234,Twitter for iPhone,Cuando amanece quiero verte todo el día.,,False,Wed May 31 20:07:39 +0000 2017,4964,870008896127082496
462,Twitter for iPhone,¡Me encanta!,,False,Fri Oct 11 16:55:35 +0000 2013,1274,388709474258518016
